,Date,Open,High,Low,Close,Volume,daily_return_normalized
255,04/07/22,30.25,31.42,28.6606,30.51,55657312,0.0
256,04/06/22,30.85,32.1,29.56,30.51,69146898,-0.0720802919708029
257,04/05/22,37.09,37.24,32.53,32.88,57649641,-0.1338250790305584
258,04/04/22,36.58,38.22,36.17,37.96,28200500,0.04601818682832737
259,04/01/22,39.07,39.33,34.62,36.29,57428512,-0.06420835482207332
260,03/31/22,41.26,41.84,38.42,38.78,38547379,-0.06215235792019347
261,03/30/22,44.71,45.2,40.6823,41.35,38435727,-0.09280386134269414
262,03/29/22,44.84,46.0,43.11,45.58,40148512,0.06719737766331058
263,03/28/22,41.197,42.81,39.32,42.71,35741020,0.01666269935729603
264,03/25/22,42.07,42.3698,39.75,42.01,36316039,-0.0019006889997625898
265,03/24/22,37.82,42.25,37.3,42.09,44687246,0.14717906786590373
266,03/23/22,38.51,39.99,36.5902,36.69,38313160,-0.0732508209143724
267,03/22/22,38.79,41.02,38.63,39.59,34654070,0.015128205128205119
268,03/21/22,38.7,39.97,36.88,39.0,38312059,-0.00434005616543276
269,03/18/22,36.61,39.675,35.6,39.17,39797738,0.06008119079837604
270,03/17/22,35.25,37.0,34.32,36.95,37147461,0.017906336088154395
271,03/16/22,33.04,36.4,32.06,36.3,55753992,0.15201523325928257
272,03/15/22,28.45,31.7201,28.0098,31.51,42082898,0.12898602651379432
273,03/14/22,30.01,30.85,27.3,27.91,49351449,-0.09058325187357452
274,03/11/22,34.16,34.42,30.5,30.69,34118289,-0.06290076335877859
275,03/10/22,33.07,33.2,30.8,32.75,43831461,-0.062410535356427155
276,03/09/22,34.12,35.66,33.07,34.93,46482391,0.1209884467265725
277,03/08/22,29.67,34.34,28.48,31.16,68456461,0.053414469235970374
278,03/07/22,34.82,35.6,29.5,29.58,50665840,-0.14926660914581547
279,03/04/22,36.63,37.42,33.36,34.77,47006008,-0.07403462050599185
280,03/03/22,40.65,40.8699,36.82,37.55,45902801,-0.06405782652043868
281,03/02/22,37.47,40.88,37.23,40.12,41485359,0.09677419354838701
282,03/01/22,40.78,41.3,35.35,36.58,46635008,-0.10802243355279195
283,02/28/22,40.2,42.23,38.56,41.01,43350648,-0.018429870751555888
284,02/25/22,40.0,41.84,38.16,41.78,40948961,0.04606910365548322
285,02/24/22,31.81,40.05,31.55,39.94,68362141,0.11222500696184912
286,02/23/22,40.068,41.3,35.63,35.91,52830566,-0.06993006993007
287,02/22/22,38.23,41.56,36.83,38.61,49765566,-0.025738077214231714
288,02/18/22,41.14,41.349,37.77,39.63,46904090,-0.030340102764864096
289,02/17/22,44.12,44.39,40.67,40.87,41858898,-0.1134490238611714
290,02/16/22,44.07,46.5,43.04,46.1,35357633,0.0019560965007607845
291,02/15/22,41.9,46.29,41.67,46.01,40132273,0.16216216216216206
292,02/14/22,39.75,41.85,37.86,39.59,43218359,0.0012645422357107083
293,02/11/22,46.56,47.65,38.42,39.54,51212762,-0.1482119775958639
294,02/10/22,47.58,52.21,45.5798,46.42,51371000,-0.09016072128577035
295,02/09/22,48.43,51.23,46.71,51.02,35302832,0.09484978540772526
296,02/08/22,42.75,46.88,42.54,46.6,33686781,0.07348537203409355
297,02/07/22,43.64,45.52,42.86,43.41,28382029,-0.0011504832029453071
298,02/04/22,42.08,44.5201,40.37,43.46,30575590,0.019469856908280514
299,02/03/22,45.58,47.8,42.15,42.63,32875328,-0.13599513579246048
300,02/02/22,48.47,49.5,46.46,49.34,40548641,0.07471139185362685
